item|id|lat|lon|code|label|work
3241|3030461081|55.7225690|37.7956792|||
3242|3031892535|55.8134384|37.3067504|||
3243|3032119437|55.5802136|37.5937641|||
3244|3034430020|55.6123277|37.5297511|||
3245|3035476494|55.8300281|37.8235678|||
3246|3035635108|55.5198345|37.6460318|||
3247|3036396819|55.7905336|37.6612241|||
3248|3036396826|55.7907501|37.6606843|||
3249|3037391136|55.6525120|37.6453363|||
3250|3037391137|55.6524967|37.6440240|||
3251|3038775902|55.9698326|37.7761188|||
3252|3038775911|55.9711414|37.7706381|||
3253|3039143781|55.7220967|37.6096698|||
3254|3039942525|55.7001390|37.8549732|||
3255|3040100829|55.7481558|37.5598676|||
3256|3040418454|55.7980739|37.6937909|||
3257|3040418455|55.7976694|37.6945007|||
3258|3042129877|55.8641886|37.7019674|||
3259|3042320526|55.7429348|37.6287379|||
3260|3042321393|55.7388671|37.6281500|||
3261|3042322216|55.7398362|37.6282783|||
3262|3042871285|55.6780423|37.4701890|||
3263|3042875681|55.7593897|37.6120660|||
3264|3042887517|55.7501257|37.5927677|||
3265|3043282751|55.8295698|37.4940781|||
3266|3043296465|55.7510077|37.5760956|||
3267|3043881970|55.7512014|37.5759304|||
3268|3043896290|55.7464711|37.5784767|||
3269|3043896291|55.7465194|37.5787597|||
3270|3043934320|55.7473150|37.5795315|||
3271|3043934329|55.7479830|37.5793398|||
3272|3046078301|55.5737700|38.1207478|||
3273|3046078302|55.5737902|38.1208155|||
3274|3046684057|55.5762906|38.1396225|||
3275|3047013551|55.8467601|37.4847833|||
3276|3047939327|55.8343657|37.5017571|||
3277|3048105548|55.7591304|37.6420329|||
3278|3048767552|55.7618845|37.5918517|||
3279|3048767557|55.7619000|37.5929962|||
3280|3048767562|55.7619961|37.5937043|||
3281|3048767599|55.7625790|37.5945921|||
3282|3048771860|55.8453377|37.5212153|||
3283|3050298114|55.7574781|37.8823408|||
3284|3050925030|55.6791718|37.5171131|||
3285|3050925031|55.6791895|37.5171272|||
3286|3050993096|55.7182742|37.6180072|||
3287|3052603354|55.7231991|37.5862288|||
3288|3054454654|55.7224268|37.6279779|||
3289|3054491754|55.7217120|37.6214301|||
3290|3056109120|55.6355041|37.4871598|||
3291|3056408755|55.7531296|37.6412066|||
3292|3056461195|55.7256936|37.6441877|||
3293|3057140222|55.7923334|37.6973792|||
3294|3057141140|55.7929780|37.6981243|||
3295|3057684521|55.7201593|37.5980958|||
3296|3058115255|55.7672773|37.6120869|||
3297|3059300491|55.7878805|37.6862512|||
3298|3059605577|55.7524404|37.6002043|||
3299|3059979571|55.7784961|37.5867160|||
3300|3059979636|55.7787819|37.5860076|||
3301|3059993588|55.7795536|37.5885824|||
3302|3061808453|55.7190284|37.5963648|||
3303|3062880868|55.6505791|37.5080128|||
3304|3064890933|55.5988771|37.7477558|||
3305|3065744855|55.7041202|37.7351736|||
3306|3065815316|55.8158259|37.6199848|||
3307|3065815445|55.8162765|37.6200224|||
3308|3065815456|55.8163781|37.6191591|||
3309|3065815552|55.8165108|37.6199500|||
3310|3065815579|55.8165306|37.6190348|||
3311|3065883665|55.8182024|37.6105823|||
3312|3065936715|55.7737430|37.6133875|||
3313|3065936728|55.7738466|37.6103381|||
3314|3065936732|55.7738447|37.6133704|||
3315|3065936736|55.7738828|37.6148315|||
3316|3065936761|55.7745335|37.6114165|||
3317|3065936763|55.7746216|37.6160350|||
3318|3065936767|55.7746979|37.6169265|||
3319|3065936790|55.7750102|37.6184805|||
3320|3068356032|55.5212760|37.6809145|||
3321|3069439862|55.7233982|37.5711988|||
3322|3071486135|55.8206210|37.6249211|||
3323|3071940142|55.7495829|37.5910990|||
3324|3072093675|55.7464137|37.8625333|||
3325|3072094293|55.7477112|37.8615553|||
3326|3072485883|55.7539032|37.6104708|||
3327|3072895449|55.6995520|37.5547703|||
3328|3073163225|55.9141962|37.7082729|||
3329|3073957087|55.7029939|37.7363454|||
3330|3073957088|55.7029608|37.7356792|||
3331|3074521645|55.7798114|37.6678091|||
3332|3078359773|55.7117840|37.6620796|||
3333|3080575037|55.7341216|37.6382995|||
3334|3080575039|55.7325799|37.6358785|||
3335|3081461824|55.7342502|37.6419352|||
3336|3083024592|55.7713321|37.6835963|||
3337|3084164378|55.7777169|37.6900583|||
3338|3084373087|55.6941991|37.5656646|||
3339|3085861405|55.7064327|37.7308159|||
3340|3088165256|55.7397512|37.6501413|||
3341|3089532570|55.6527187|37.6439034|||
3342|3089555968|55.5536218|38.1217998|||
3343|3089564119|55.6801015|37.5281614|||
3344|3090461030|55.8461604|37.5596096|||
3345|3090782362|55.8404691|37.4544345|||
3346|3092463197|55.6213867|37.5794774|||
3347|3096419304|55.7300612|37.6317150|||
3348|3096499684|55.6650942|37.7520745|||
3349|3096508334|55.6611585|37.7427981|||
3350|3096508335|55.6624323|37.7476642|||
3351|3097238865|55.6597470|37.5608775|||
3352|3097452917|55.7225541|37.6785736|||
3353|3102269630|55.6521833|37.6445971|||
3354|3102705540|55.7379900|37.6139008|||
3355|3104178904|55.7076249|37.6104855|||
3356|3107936775|55.7129508|37.6239927|||
3357|3108859230|55.7776514|37.6874746|||
3358|3109093638|55.6303257|37.7496464|||
3359|3109209655|55.7694396|37.6706599|||
3360|3110698884|55.6326662|37.5414660|||
3361|3110699032|55.7108321|37.5744151|||
3362|3111461704|55.6102892|37.5371667|||
3363|3111965353|55.6275696|37.7173451|||
3364|3114194115|55.7692023|37.6704143|||
3365|3114466753|55.7901905|37.7507267|||
3366|3114466787|55.7929604|37.7482628|||
3367|3114562653|55.7900635|37.7520756|||
3368|3116399127|55.9505145|37.5112622|||
3369|3118453558|55.8619116|37.4319512|||
3370|3123151444|55.6712125|37.5994045|||
3371|3123151445|55.6716970|37.6000147|||
3372|3123247070|55.7164282|37.4530414|||
3373|3123637877|55.7663092|37.5818097|||
3374|3123637884|55.7665958|37.5810624|||
3375|3125480781|55.6423335|37.5540478|||
3376|3127239267|55.8124345|37.6521313|||
3377|3127657450|55.7209135|37.8745157|||
3378|3128533107|55.6766127|37.8961993|||
3379|3131069920|55.6567949|37.7520373|||
3380|3131069926|55.6572527|37.7532081|||
3381|3131106934|55.4842131|37.6813236|||
3382|3133857126|55.6336299|37.5858960|||
3383|3137937923|55.8832627|37.6027325|||
3384|3137937925|55.8832885|37.6027962|||
3385|3137937928|55.8833262|37.6023943|||
3386|3137944048|55.8838911|37.6015887|||
3387|3138809889|56.0186408|38.1599507|||
3388|3138904730|55.6995975|37.6556606|||
3389|3139707739|55.6989892|37.6576424|||
3390|3139784330|55.6854154|37.6296968|||
3391|3141565917|55.7863853|37.5833743|||
3392|3142687667|55.8264443|37.3335114|||
3393|3142687672|55.8322960|37.3302752|||
3394|3143817715|55.6543048|37.9234427|||
3395|3145615022|55.6289436|37.6351331|||
3396|3145616194|55.6287348|37.6348209|||
3397|3145616196|55.6287469|37.6346412|||
3398|3145616198|55.6287439|37.6347271|||
3399|3145616199|55.6287409|37.6342979|||
3400|3145616201|55.6287323|37.6343864|||
3401|3146384069|55.7369859|37.5964434|||
3402|3148067457|55.7680324|37.6756912|||
3403|3148067480|55.7683174|37.6706093|||
3404|3148781213|55.6805341|37.5238528|||
3405|3149776508|55.8362120|37.4822437|||
3406|3149776511|55.8362941|37.4824875|||
3407|3149776513|55.8363494|37.4830917|||
3408|3149779752|55.8381978|37.4805654|||
3409|3149779753|55.8382150|37.4811311|||
3410|3149821211|55.7200130|37.6354434|||
3411|3150429320|55.5641039|37.6711908|||
3412|3150638831|55.6424842|37.6018219|||
3413|3152104168|55.6527651|37.8686956|||
3414|3152476518|55.7728447|37.6595604|||
3415|3152476520|55.7729979|37.6595231|||
3416|3154246025|55.7212316|37.6531583|||
3417|3154271749|55.6744819|37.6324180|||
3418|3154574373|55.8212904|37.3432009|||
3419|3154911580|55.7547712|37.6360514|||
3420|3155880261|55.6744129|37.6325265|||
3421|3155928516|55.7405255|37.6347975|||
3422|3155928544|55.7423203|37.6334046|||
3423|3155983811|55.6473449|37.8571456|||
3424|3156124830|55.7406310|37.6358324|||
3425|3156163404|55.7419893|37.6334173|||
3426|3156163413|55.7424564|37.6339442|||
3427|3156592156|55.7431711|37.6309508|||
3428|3156867917|55.7457408|37.6287804|||
3429|3157691789|55.8071673|37.6150378|||
3430|3157691806|55.8078564|37.6151182|||
3431|3157949571|55.8036145|37.6163399|||
3432|3158100230|55.7727874|37.6774083|||
3433|3158153552|55.7739369|37.6780869|||
3434|3158221721|55.7742780|37.6783992|||
3435|3158221734|55.7744520|37.6779013|||
3436|3158238549|55.7743929|37.6788541|||
3437|3158238550|55.7744867|37.6787321|||
3438|3158653518|55.7356239|37.6124298|||
3439|3161195672|55.8362518|37.3431078|||
3440|3161284272|55.7281820|37.6357214|||
3441|3162438033|55.7008937|37.5773140|||
3442|3162438061|55.7177295|37.6451402|||
3443|3164341851|55.6554632|37.5835284|||
3444|3164341858|55.6559163|37.5839682|||
3445|3168946350|55.7697307|37.6468277|||
3446|3171155861|55.7149369|37.5750620|||
3447|3174637606|55.6551712|37.8859532|||
3448|3174765286|55.7595183|37.5943640|||
3449|3174765308|55.7604091|37.5967429|||
3450|3174854199|55.7668397|37.5885851|||
3451|3174854200|55.7671319|37.5879930|||
3452|3174854201|55.7675918|37.5876499|||
3453|3174884109|55.7705859|37.5915129|||
3454|3174886298|55.7684311|37.5898066|||
3455|3176333267|55.6539762|37.5901415|||
3456|3176333283|55.6544930|37.5921857|||
3457|3176333339|55.6580071|37.5871467|||
3458|3176333430|55.6600048|37.5905264|||
3459|3176353275|55.6486842|37.7133406|||
3460|3179665823|55.7276646|37.6368987|||
3461|3180316756|55.5892883|38.1334570|||
3462|3180328166|55.6716596|37.6307040|||
3463|3180577484|55.7584950|37.5960344|||
3464|3181092762|55.6282153|37.4592787|||
3465|3181152905|55.6004167|37.4614800|||
3466|3183218066|55.7739137|37.6438260|||
3467|3184573238|55.6534088|37.7329544|||
3468|3184993621|55.5974667|37.7150844|||
3469|3184993660|55.5997225|37.7097908|||
3470|3184993678|55.6002643|37.7110843|||
3471|3185091114|55.5048369|37.6460853|||
3472|3186143305|55.8856543|37.6742537|||
3473|3189818749|55.7708332|37.5794141|||
3474|3189818752|55.7714530|37.5792181|||
3475|3190272313|55.8142032|37.4372794|||
3476|3193040713|55.7162003|37.5157226|||
3477|3193040724|55.7163074|37.5159202|||
3478|3194087163|55.8355731|37.3263993|||
3479|3194087164|55.8357247|37.3261849|||
3480|3198346167|55.7304390|37.6340569|||
3481|3199966229|55.6138186|37.5538918|||
3482|3201354960|55.9751715|37.5090717|||
3483|3201355087|55.9756420|37.5064589|||
3484|3202308755|55.6641186|37.2859839|||
3485|3202423588|55.7306979|37.6294949|||
3486|3202423593|55.7307148|37.6293364|||
3487|3202841274|56.0148733|37.1885110|||
3488|3202949885|56.0156391|37.1870706|||
3489|3203139739|55.7583929|37.6385577|||
3490|3203806737|55.7123573|37.3804597|||
3491|3203938842|55.7591089|37.6462969|||
3492|3204355465|55.6268468|37.5414651|||
3493|3204946024|55.7621234|37.6524235|||
3494|3204946029|55.7623680|37.6528567|||
3495|3204946040|55.7625777|37.6532495|||
3496|3205593180|55.7028795|37.5409270|||
3497|3206046399|55.7624748|37.6525244|||
3498|3208556155|55.7500573|37.4232751|||
3499|3211468886|55.7669288|37.6173328|||
3500|3211468888|55.7671708|37.6177038|||
3501|3213374573|55.6344904|37.7456998|||
3502|3215054264|55.7623177|37.5678732|||
3503|3215054274|55.7624317|37.5671830|||
3504|3215054286|55.7625543|37.5664533|||
3505|3215054332|55.7639862|37.5649282|||
3506|3215076565|55.7622033|37.5694060|||
3507|3218761275|55.7621847|37.5710444|||
3508|3218761281|55.7622415|37.5709775|||
3509|3219898050|55.6737723|37.6326770|||
3510|3220479799|55.6474898|37.8549648|||
3511|3223444343|55.6547350|37.8658177|||
3512|3224569767|55.7356161|37.6429727|||
3513|3224714915|55.7616603|37.5623487|||
3514|3225075585|55.6994149|37.6263549|||
3515|3226732654|55.8205282|37.3090390|||
3516|3227385311|55.7611976|37.5695194|||
3517|3227385336|55.7618649|37.5674538|||
3518|3227814724|55.6406838|37.6703431|||
3519|3228165763|55.7532175|37.5438999|||
3520|3228165764|55.7534764|37.5449039|||
3521|3228165765|55.7538208|37.5461057|||
3522|3229633237|55.7278392|37.6221019|||
3523|3230243689|55.9037118|37.4128715|||
3524|3231547513|55.7611921|37.5728862|||
3525|3232833096|55.8025670|38.0295850|||
3526|3234200813|55.7333865|37.6144578|||
3527|3234464708|55.6345552|37.8908669|||
3528|3234464710|55.6347235|37.8909252|||
3529|3235132804|55.6924639|37.5738573|||
3530|3236101217|55.6634848|37.7139265|||
3531|3236101250|55.6636579|37.7113936|||
3532|3238617083|55.6771348|37.6673496|||
3533|3239544159|55.9560846|38.1001397|||
3534|3239544160|55.9564180|38.1000993|||
3535|3241777974|55.7325843|37.5848121|||
3536|3242525386|55.7192091|37.8199040|||
3537|3244173053|55.7952405|37.6900830|||
3538|3244332861|55.5717451|37.6730858|||
3539|3244851358|55.7470542|37.7004094|||
3540|3246980156|55.7495629|37.5969999|||
3541|3248230202|55.7114032|37.5260580|||
3542|3251823301|55.6887603|37.6276790|||
3543|3254691103|55.7211469|37.5994868|||
3544|3254811420|55.9681759|37.4855365|||
3545|3257802317|55.7753487|37.6280759|||
3546|3257802318|55.7753119|37.6290767|||
3547|3257802328|55.7758909|37.6289625|||
3548|3259371955|55.7013114|37.8920886|||
3549|3259372461|55.7024817|37.8910520|||
3550|3262188700|55.6128350|37.6141520|||
3551|3264034411|55.7323116|37.6117567|||
3552|3264249204|55.7498176|37.8506275|||
3553|3264818883|55.7463766|37.8642010|||
3554|3265671416|55.5493981|37.6633612|||
3555|3269588061|55.6702013|37.2769465|||
3556|3269588065|55.6723019|37.2769045|||
3557|3271341773|55.7504590|37.7857542|||
3558|3273325962|55.5157309|37.7019716|||
3559|3277350500|55.9421199|37.2640419|||
3560|3277350503|55.9423350|37.2640429|||
3561|3278371024|55.6221244|38.0646766|||
3562|3279098196|55.8165123|37.6859912|||
3563|3279935793|56.0115264|37.4377286|||
3564|3279935794|56.0089412|37.4376495|||
3565|3280132995|55.8182441|37.3392803|||
3566|3282715748|55.7480660|37.8664563|||
3567|3282717994|55.7469377|37.8676783|||
3568|3282742118|55.7470623|37.8705288|||
3569|3282742119|55.7471607|37.8709338|||
3570|3283126539|55.8470594|37.3704471|||
3571|3283126559|55.8480977|37.3694037|||
3572|3283183315|55.7725880|37.6541511|||
3573|3283183396|55.7737205|37.6536693|||
3574|3283183579|55.7744301|37.6548577|||
3575|3283183716|55.7749393|37.6561268|||
3576|3283183728|55.7749662|37.6560750|||
3577|3283787092|55.7322388|37.6148750|||
3578|3286319127|55.7843218|37.4636675|||
3579|3286319155|55.7849927|37.4658999|||
3580|3290082067|55.5452131|37.5411148|||
3581|3290082079|55.5455709|37.5430889|||
3582|3290082088|55.5456970|37.5434898|||
3583|3290082100|55.5461121|37.5452184|||
3584|3291477263|55.7353054|37.5923451|||
3585|3292809097|55.8193767|37.3213259|||
3586|3292809099|55.8194085|37.3212823|||
3587|3292809117|55.8202758|37.3206268|||
3588|3292809120|55.8203086|37.3205876|||
3589|3296546445|55.4277438|37.5331210|||
3590|3299109254|55.7224300|37.6277645|||
3591|3299109255|55.7227247|37.6308924|||
3592|3299109256|55.7232012|37.6304444|||
3593|3299395208|55.6529260|37.5526395|||
3594|3301592384|55.6956263|37.5679458|||
3595|3302187751|55.6595177|37.2363904|||
3596|3303275406|55.7742109|37.5337466|||
3597|3303276749|55.7737085|37.5360325|||
3598|3303279163|55.7735038|37.5369754|||
3599|3303279480|55.7737798|37.5332865|||
3600|3303279498|55.7738933|37.5326867|||
3601|3303279526|55.7739662|37.5326352|||
3602|3303279793|55.7745074|37.5364518|||
3603|3303279817|55.7745980|37.5360410|||
3604|3303280294|55.7744272|37.5331762|||
3605|3304253552|55.6072871|38.1133542|||
3606|3307566613|55.4179711|37.8901329|||
3607|3307566617|55.4180028|37.8910246|||
3608|3307566621|55.4180365|37.8911293|||
3609|3308223640|55.8464759|37.2018573|||
3610|3308224561|55.8683139|37.1650391|||
3611|3309191790|55.4402554|37.5711009|||
3612|3310048474|55.5971548|37.5402084|||
3613|3314226197|55.7684691|37.5888639|||
3614|3316579710|55.7324214|37.5500080|||
3615|3316762990|55.7332853|37.6410911|||
3616|3318208271|55.7853570|37.2397253|||
3617|3319198497|55.7346289|37.6380746|||
3618|3319200261|55.7358586|37.6372410|||
3619|3319202668|55.7390689|37.6340235|||
3620|3321106954|55.4218194|37.4991747|||
3621|3324209394|55.7029280|37.5817505|||
3622|3324681768|55.6746367|37.5633971|||
3623|3325865167|55.7378092|37.6138419|||
3624|3325865199|55.7534762|37.5978283|||
3625|3328595633|55.4887533|37.5080033|||
3626|3328872421|55.6649600|37.9118797|||
3627|3331524709|55.7555555|37.5857366|||
3628|3331524723|55.7557014|37.5852101|||
3629|3333340055|55.6533230|37.9045061|||
3630|3333672231|55.6734595|37.2761357|||
3631|3334290272|55.8586795|37.3437639|||
3632|3334290284|55.8590001|37.3440648|||
3633|3336253780|55.7244763|37.6882194|||
3634|3336312836|55.7592254|37.6437972|||
3635|3336378036|55.7638509|37.6149761|||
3636|3337393143|55.7543186|37.5845180|||
3637|3338601755|55.9025056|37.4042184|||
3638|3339588828|55.7436254|37.6212034|||
3639|3339747164|55.6965443|37.8900328|||
3640|3340294875|55.6789251|37.5716323|||
3641|3340709852|55.6791090|37.5716121|||
3642|3343806642|55.7624358|37.5710657|||
3643|3344160911|55.7617812|37.6135061|||
3644|3344456407|55.8623712|37.3462664|||
3645|3344456409|55.8629743|37.3456827|||
3646|3344705795|55.8629397|37.3459353|||
3647|3344735283|55.8644516|37.3435375|||
3648|3347292730|55.5870215|37.9197602|||
3649|3348738924|55.7066685|37.6239302|||
3650|3348761192|55.7413441|37.6510506|||
3651|3349831267|55.9000515|37.3995286|||
3652|3350279147|55.8275064|37.6217732|||
3653|3350706412|55.6363244|37.7728633|||
3654|3355777799|55.9528437|37.8366017|||
3655|3356295692|55.7607016|37.6435566|||
3656|3358490180|55.7182325|37.6314688|||
3657|3358490181|55.7186720|37.6304503|||
3658|3358501671|55.7180395|37.6353947|||
3659|3360158580|55.7014144|37.5764245|||
3660|3362128127|55.7240079|37.6296685|||
3661|3362128130|55.7245264|37.6292169|||
3662|3362431598|55.8704682|37.6987824|||
3663|3364051598|55.7209740|37.6196517|||
3664|3364051599|55.7212505|37.6195793|||
3665|3366397733|55.7553716|37.5847467|||
3666|3366397736|55.7554373|37.5856640|||
3667|3366846755|55.7518684|37.5390842|||
3668|3366846756|55.7523656|37.5357515|||
3669|3369364808|55.5432135|37.9816295|||
3670|3369364850|55.5495358|37.9667297|||
3671|3369364875|55.5525658|37.9572957|||
3672|3369917046|55.7968985|37.5217155|||
3673|3369917050|55.7970282|37.5193315|||
3674|3369917079|55.7986665|37.5192763|||
3675|3372177496|55.7630565|37.6561434|||
3676|3374441109|55.9260653|37.8453733|||
3677|3374724762|55.7253921|37.6325640|||
3678|3378068597|55.7720440|37.6500634|||
3679|3379215627|55.9028490|37.5678745|||
3680|3379605895|55.8165175|37.6414970|||
3681|3379668958|55.7496808|37.5947742|||
3682|3380845916|55.8162760|37.6418058|||
3683|3382142453|55.7885084|37.2489336|||
3684|3382598510|55.9056397|37.5680313|||
3685|3384696113|55.8121934|37.7174582|||
3686|3385166691|55.6745951|37.7733583|||
3687|3388510061|55.8211358|37.2649249|||
3688|3392380020|55.8236397|37.6330910|||
3689|3392380022|55.8236708|37.6329911|||
3690|3392773189|55.8175275|37.3196210|||
3691|3392783278|55.8232289|37.6361460|||
3692|3392783431|55.8237995|37.6315419|||
3693|3392783631|55.8252827|37.6342462|||
3694|3393496436|55.7861821|37.6364174|||
3695|3395075109|55.5803354|37.7009475|||
3696|3395075118|55.5811071|37.7034876|||
3697|3398351915|55.7668818|37.8014719|||
3698|3399290013|55.7453129|37.7983896|||
3699|3400217089|55.6333568|37.4420870|||
3700|3400546340|55.7791693|37.5852357|||
3701|3400546341|55.7797062|37.5854543|||
3702|3400658289|55.8288397|37.4124567|||
3703|3400660417|55.8295083|37.4090317|||
3704|3400774861|55.7789439|37.6920841|||
3705|3400809484|55.7362844|37.6153161|||
3706|3402050213|55.7664469|37.8587630|||
3707|3405431165|55.6931912|37.5684139|||
3708|3405431171|55.6935976|37.5676752|||
3709|3406210505|55.7556482|37.5952041|||
3710|3409230981|55.6473826|37.5688988|||
3711|3409230982|55.6474010|37.5689606|||
3712|3410453527|55.7684009|37.6199536|||
3713|3410478228|55.7284235|37.6172800|||
3714|3411520281|55.6651780|37.5985883|||
3715|3412227936|55.7670472|37.8612239|||
3716|3412744495|55.7866147|37.7585103|||
3717|3412764381|55.7560903|37.5939903|||
3718|3414417024|55.7847480|37.6658477|||
3719|3414417220|55.7852463|37.6645518|||
3720|3414417414|55.7856204|37.6643139|||
3721|3414417843|55.7864679|37.6633505|||
3722|3415012786|55.9470513|37.5372907|||
3723|3415851736|55.8115519|37.8356685|||
3724|3415851739|55.8127241|37.8354218|||
3725|3416407685|55.7803228|37.6233029|||
3726|3416407707|55.7803622|37.6233239|||
3727|3416407744|55.7803939|37.6233415|||
3728|3416408088|55.7821750|37.6291694|||
3729|3416408228|55.7822688|37.6244407|||
3730|3416408930|55.7831350|37.6241185|||
3731|3416408945|55.7831736|37.6241078|||
3732|3416408980|55.7832104|37.6240972|||
3733|3416409257|55.7835319|37.6238855|||
3734|3416409277|55.7835708|37.6238554|||
3735|3419993603|55.7225535|37.5639637|||
3736|3423365507|55.7728894|37.5893786|||
3737|3423427071|55.7550022|37.5961638|||
3738|3423440012|55.7552752|37.5967447|||
3739|3423483942|55.7552978|37.5942972|||
3740|3424763092|55.7617711|37.8585221|||
3741|3425009814|55.8670778|38.1547979|||
3742|3425010038|55.8810205|38.1845851|||
3743|3425465288|55.7253589|37.5887995|||
3744|3425470300|55.7264976|37.5859829|||
3745|3425616183|55.6794518|37.4943665|||
3746|3425619252|55.6822450|37.4920003|||
3747|3428505667|55.7410169|37.5041468|||
3748|3430423033|55.7219441|37.6296026|||
3749|3430423038|55.7221794|37.6295807|||
3750|3431145162|55.7284295|37.6508297|||
3751|3431942328|55.7812203|37.8655157|||
3752|3431990288|55.7661816|37.8404377|||
3753|3436638335|55.8875567|37.4477900|||
3754|3436638343|55.8887508|37.4454332|||
3755|3436638376|55.8892016|37.4460258|||
3756|3436646223|55.8882181|37.4487487|||
3757|3437853309|55.6708478|37.7664254|||
3758|3437853352|55.6735932|37.7724929|||
3759|3437946986|55.4619906|37.4783759|||
3760|3438019187|55.7100174|37.5891453|||
3761|3439286432|55.7542212|37.5949087|||
3762|3439708358|55.7561786|37.5959845|||
3763|3439708388|55.7563899|37.5953215|||
3764|3439919989|55.7559842|37.5924869|||
3765|3442369147|55.8026769|37.4096411|||
3766|3442747719|55.9229964|37.5877753|||
3767|3442747720|55.9239709|37.5889030|||
3768|3443739091|55.7395084|37.6152010|||
3769|3443749596|55.7396103|37.6157581|||
3770|3448324372|55.8263894|37.4316050|||
3771|3450726421|55.8284250|37.2974590|||
3772|3452507003|55.9256614|37.2799101|||
3773|3452856743|55.6349887|37.7060951|||
3774|3454374802|55.7513652|37.9881356|||
3775|3455511017|55.9201109|37.8679881|||
3776|3455511019|55.9206715|37.8682047|||
3777|3455674818|55.9217408|37.8698008|||
3778|3456904370|55.7270122|37.5827490|||
3779|3456904371|55.7271255|37.5828938|||
3780|3456904372|55.7299984|37.5723800|||
3781|3456904373|55.7294870|37.5710082|||
3782|3457055304|55.7231203|37.6734241|||
3783|3457241523|55.8282464|37.4184532|||
3784|3459544522|55.9217310|37.7402735|||
3785|3461718886|55.6800850|37.5688758|||
3786|3461718887|55.6797086|37.5695004|||
3787|3462458399|55.8876179|37.5519013|||
3788|3462458403|55.8876387|37.5506692|||
3789|3465417275|55.5555397|37.3526671|||
3790|3465452783|55.5003142|37.3685392|||
3791|3465731951|55.6457680|37.4683861|||
3792|3466483975|55.7542293|37.5867846|||
3793|3466483989|55.7545521|37.5865576|||
3794|3466484520|55.7555391|37.5872999|||
3795|3467990147|55.6352712|37.4394777|||
3796|3467990301|55.6363412|37.4363782|||
3797|3469650289|55.6180849|37.4719479|||
3798|3469865761|55.5679656|37.3486179|||
3799|3472233628|55.8124003|37.3243847|||
3800|3473083480|55.8317257|37.3848154|||
3801|3473103048|55.8265328|37.4591606|||
3802|3474436833|55.6548014|37.5743339|||
3803|3474436856|55.6550728|37.5743221|||
3804|3476544881|55.7437730|37.6618695|||
3805|3476626003|55.7353429|37.6518302|||
3806|3476626079|55.7373335|37.6486019|||
3807|3476626113|55.7382646|37.6508542|||
3808|3476626120|55.7384209|37.6510076|||
3809|3476765206|55.7401858|37.6471314|||
3810|3476765420|55.7412593|37.6507041|||
3811|3476765425|55.7413584|37.6478778|||
3812|3476765430|55.7414454|37.6481821|||
3813|3476803242|55.7414823|37.6647918|||
3814|3476845500|55.7421493|37.6601737|||
3815|3476845504|55.7421972|37.6604462|||
3816|3476845509|55.7425357|37.6583950|||
3817|3476845510|55.7425484|37.6615063|||
3818|3476845511|55.7425803|37.6616719|||
3819|3476845516|55.7427651|37.6598666|||
3820|3476845517|55.7428066|37.6599849|||
3821|3476845535|55.7433718|37.6611785|||
3822|3476951800|55.7347310|37.6605276|||
3823|3476951829|55.7351370|37.6574738|||
3824|3476951888|55.7356896|37.6582030|||
3825|3476952032|55.7371879|37.6617162|||
3826|3476977573|55.7449025|37.6486428|||
3827|3477185615|55.6800031|37.4816993|||
3828|3477281478|55.7412533|37.6506800|||
3829|3477282055|55.7426461|37.6464155|||
3830|3477282070|55.7428354|37.6490366|||
3831|3477282211|55.7434210|37.6456318|||
3832|3477592527|55.7398828|37.6605502|||
3833|3477592539|55.7401962|37.6615012|||
3834|3478000726|55.6829297|38.1298115|||
3835|3478324138|55.7262999|37.5869966|||
3836|3478362993|55.7392089|37.6527854|||
3837|3478442149|55.7379165|37.6539138|||
3838|3478442163|55.7385328|37.6533309|||
3839|3478442171|55.7386857|37.6532079|||
3840|3478950310|55.7381075|37.6524310|||
3841|3478996675|55.7366044|37.6601916|||
3842|3479024319|55.7365104|37.6626643|||
3843|3479133013|55.7347725|37.6561802|||
3844|3479290308|55.7365412|37.6230988|||
3845|3480705386|55.7731671|37.6804133|||
3846|3480732662|55.8038139|37.5833793|||
3847|3480732668|55.8044387|37.5843255|||
3848|3480735246|55.7358190|37.6581719|||
3849|3481433626|55.8082273|37.5892609|||
3850|3481476343|55.8077604|37.5875923|||
3851|3481476348|55.8078887|37.5877186|||
3852|3481476355|55.8080860|37.5875059|||
3853|3481651593|55.7948832|37.5416725|||
3854|3481651613|55.7949251|37.5417272|||
3855|3481653050|55.7955269|37.5418622|||
3856|3481653052|55.7959770|37.5408431|||
3857|3482203671|55.6499101|37.4827060|||
3858|3482203704|55.6502597|37.4855357|||
3859|3483597974|55.7730871|37.6773446|||
3860|3484170095|55.7930343|37.5384187|||
3861|3484402353|55.7983908|37.6112017|||
3862|3487713806|55.7500722|37.4233639|||
3863|3493339955|55.6332552|37.4384510|||
3864|3493339956|55.6340272|37.4438888|||
3865|3493339961|55.6340361|37.4450785|||
3866|3493339962|55.6340010|37.4449366|||
3867|3495262161|55.8778802|37.3830905|||
3868|3495962085|55.7375044|37.6566337|||
3869|3496041358|55.8790766|37.3599219|||
3870|3496041376|55.8791878|37.3599205|||
3871|3496861971|55.6880325|37.7170003|||
3872|3496875544|55.7045281|37.6899313|||
3873|3496875545|55.7044888|37.6898992|||
3874|3496901065|55.7195861|37.6694582|||
3875|3497100474|55.7362959|37.6576604|||
